id,id_dem,scenario,date,value
1319,3,2,2025-01-12T22:00:00.0,1112.5001
1320,3,2,2025-01-12T23:00:00.0,1107.0977699999999
1321,3,2,2025-01-13T00:00:00.0,1102.902735
1322,3,2,2025-01-13T01:00:00.0,1100.487665
1323,3,2,2025-01-13T02:00:00.0,1098.9225900000001
1324,3,2,2025-01-13T03:00:00.0,1098.450385
1325,3,2,2025-01-13T04:00:00.0,1099.35378
1326,3,2,2025-01-13T05:00:00.0,1102.162125
1327,3,2,2025-01-13T06:00:00.0,1110.450585
1328,3,2,2025-01-13T07:00:00.0,1120.297115
1329,3,2,2025-01-13T08:00:00.0,1126.9854249999999
1330,3,2,2025-01-13T09:00:00.0,1130.4140550000002
1331,3,2,2025-01-13T10:00:00.0,1132.4075349999998
1332,3,2,2025-01-13T11:00:00.0,1134.01822
1333,3,2,2025-01-13T12:00:00.0,1135.712925
1334,3,2,2025-01-13T13:00:00.0,1136.915145
1335,3,2,2025-01-13T14:00:00.0,1137.914025
1336,3,2,2025-01-13T15:00:00.0,1138.5194350000002
1337,3,2,2025-01-13T16:00:00.0,1137.53078
1338,3,2,2025-01-13T17:00:00.0,1134.085195
1339,3,2,2025-01-13T18:00:00.0,1130.6242900000002
1340,3,2,2025-01-13T19:00:00.0,1130.977895
1341,3,2,2025-01-13T20:00:00.0,1126.61842
1342,3,2,2025-01-13T21:00:00.0,1120.605345
1343,3,2,2025-01-13T22:00:00.0,1115.0571850000001
1344,3,2,2025-01-13T23:00:00.0,1109.28349
1345,3,3,2025-01-07T00:00:00.0,1109.587195
1346,3,3,2025-01-07T01:00:00.0,1107.076955
1347,3,3,2025-01-07T02:00:00.0,1105.64043
1348,3,3,2025-01-07T03:00:00.0,1105.128285
1349,3,3,2025-01-07T04:00:00.0,1105.715715
1350,3,3,2025-01-07T05:00:00.0,1108.304985
1351,3,3,2025-01-07T06:00:00.0,1115.31025
1352,3,3,2025-01-07T07:00:00.0,1123.384255
1353,3,3,2025-01-07T08:00:00.0,1128.47645
1354,3,3,2025-01-07T09:00:00.0,1130.757445
1355,3,3,2025-01-07T10:00:00.0,1131.4921949999998
1356,3,3,2025-01-07T11:00:00.0,1133.95668
1357,3,3,2025-01-07T12:00:00.0,1135.750215
1358,3,3,2025-01-07T13:00:00.0,1136.118395
1359,3,3,2025-01-07T14:00:00.0,1136.234325
1360,3,3,2025-01-07T15:00:00.0,1137.14325
1361,3,3,2025-01-07T16:00:00.0,1136.538255
1362,3,3,2025-01-07T17:00:00.0,1135.023805
1363,3,3,2025-01-07T18:00:00.0,1132.885765
1364,3,3,2025-01-07T19:00:00.0,1133.219225
1365,3,3,2025-01-07T20:00:00.0,1129.76442
1366,3,3,2025-01-07T21:00:00.0,1124.993385
1367,3,3,2025-01-07T22:00:00.0,1120.620575
1368,3,3,2025-01-07T23:00:00.0,1114.384505
1369,3,3,2025-01-08T00:00:00.0,1109.2543300000002
1370,3,3,2025-01-08T01:00:00.0,1106.722125
1371,3,3,2025-01-08T02:00:00.0,1105.4633450000001
1372,3,3,2025-01-08T03:00:00.0,1104.87356
1373,3,3,2025-01-08T04:00:00.0,1105.193755
1374,3,3,2025-01-08T05:00:00.0,1107.92288
1375,3,3,2025-01-08T06:00:00.0,1115.19273
1376,3,3,2025-01-08T07:00:00.0,1124.3895
1377,3,3,2025-01-08T08:00:00.0,1130.6981700000001
1378,3,3,2025-01-08T09:00:00.0,1133.62995
1379,3,3,2025-01-08T10:00:00.0,1134.6969100000001
1380,3,3,2025-01-08T11:00:00.0,1135.824595
1381,3,3,2025-01-08T12:00:00.0,1137.284245
1382,3,3,2025-01-08T13:00:00.0,1137.954395
1383,3,3,2025-01-08T14:00:00.0,1137.96308
1384,3,3,2025-01-08T15:00:00.0,1139.236815
1385,3,3,2025-01-08T16:00:00.0,1138.962255
1386,3,3,2025-01-08T17:00:00.0,1136.4112
1387,3,3,2025-01-08T18:00:00.0,1134.15491
1388,3,3,2025-01-08T19:00:00.0,1134.71326
1389,3,3,2025-01-08T20:00:00.0,1131.52799
1390,3,3,2025-01-08T21:00:00.0,1126.240805
1391,3,3,2025-01-08T22:00:00.0,1121.7353699999999
1392,3,3,2025-01-08T23:00:00.0,1115.733705
1393,3,3,2025-01-09T00:00:00.0,1110.833845
1394,3,3,2025-01-09T01:00:00.0,1108.22501
1395,3,3,2025-01-09T02:00:00.0,1106.590525
1396,3,3,2025-01-09T03:00:00.0,1105.901245
1397,3,3,2025-01-09T04:00:00.0,1106.646925
1398,3,3,2025-01-09T05:00:00.0,1109.258375
1399,3,3,2025-01-09T06:00:00.0,1116.171985
1400,3,3,2025-01-09T07:00:00.0,1124.358435
1401,3,3,2025-01-09T08:00:00.0,1131.182515
1402,3,3,2025-01-09T09:00:00.0,1134.0995
1403,3,3,2025-01-09T10:00:00.0,1136.19233
1404,3,3,2025-01-09T11:00:00.0,1137.4214299999999
1405,3,3,2025-01-09T12:00:00.0,1138.224005
1406,3,3,2025-01-09T13:00:00.0,1139.06574
1407,3,3,2025-01-09T14:00:00.0,1138.92301
1408,3,3,2025-01-09T15:00:00.0,1139.40093
1409,3,3,2025-01-09T16:00:00.0,1139.4275699999998
1410,3,3,2025-01-09T17:00:00.0,1136.400615
1411,3,3,2025-01-09T18:00:00.0,1134.270385
1412,3,3,2025-01-09T19:00:00.0,1135.25074
1413,3,3,2025-01-09T20:00:00.0,1132.020735
1414,3,3,2025-01-09T21:00:00.0,1125.71417
1415,3,3,2025-01-09T22:00:00.0,1120.82745
1416,3,3,2025-01-09T23:00:00.0,1114.801305
1417,3,3,2025-01-10T00:00:00.0,1109.4572950000002
1418,3,3,2025-01-10T01:00:00.0,1106.6875049999999
1419,3,3,2025-01-10T02:00:00.0,1105.37954
1420,3,3,2025-01-10T03:00:00.0,1105.17437
1421,3,3,2025-01-10T04:00:00.0,1105.791605
1422,3,3,2025-01-10T05:00:00.0,1108.63492
1423,3,3,2025-01-10T06:00:00.0,1116.01779
1424,3,3,2025-01-10T07:00:00.0,1125.380005
1425,3,3,2025-01-10T08:00:00.0,1132.057765
1426,3,3,2025-01-10T09:00:00.0,1135.6495650000002
1427,3,3,2025-01-10T10:00:00.0,1137.38634
1428,3,3,2025-01-10T11:00:00.0,1139.402725
1429,3,3,2025-01-10T12:00:00.0,1140.1413
1430,3,3,2025-01-10T13:00:00.0,1140.769675
1431,3,3,2025-01-10T14:00:00.0,1140.55295
1432,3,3,2025-01-10T15:00:00.0,1140.3927800000001
1433,3,3,2025-01-10T16:00:00.0,1139.488345
1434,3,3,2025-01-10T17:00:00.0,1135.595225
1435,3,3,2025-01-10T18:00:00.0,1131.22552
1436,3,3,2025-01-10T19:00:00.0,1131.40186
1437,3,3,2025-01-10T20:00:00.0,1127.97627
1438,3,3,2025-01-10T21:00:00.0,1122.842265
1439,3,3,2025-01-10T22:00:00.0,1118.836485
1440,3,3,2025-01-10T23:00:00.0,1112.973865
1441,3,3,2025-01-11T00:00:00.0,1108.17228
1442,3,3,2025-01-11T01:00:00.0,1105.471675
1443,3,3,2025-01-11T02:00:00.0,1103.8178899999998
1444,3,3,2025-01-11T03:00:00.0,1103.09091
1445,3,3,2025-01-11T04:00:00.0,1102.93405
1446,3,3,2025-01-11T05:00:00.0,1103.35394
1447,3,3,2025-01-11T06:00:00.0,1107.5299650000002
1448,3,3,2025-01-11T07:00:00.0,1115.05502
1449,3,3,2025-01-11T08:00:00.0,1122.3026450000002
1450,3,3,2025-01-11T09:00:00.0,1126.30319
1451,3,3,2025-01-11T10:00:00.0,1128.093015
1452,3,3,2025-01-11T11:00:00.0,1129.38965
1453,3,3,2025-01-11T12:00:00.0,1130.715565
1454,3,3,2025-01-11T13:00:00.0,1131.99786
1455,3,3,2025-01-11T14:00:00.0,1132.70784
1456,3,3,2025-01-11T15:00:00.0,1132.7780050000001
1457,3,3,2025-01-11T16:00:00.0,1133.13152
1458,3,3,2025-01-11T17:00:00.0,1130.135475
1459,3,3,2025-01-11T18:00:00.0,1127.6014049999999
1460,3,3,2025-01-11T19:00:00.0,1128.044975
1461,3,3,2025-01-11T20:00:00.0,1125.176475
1462,3,3,2025-01-11T21:00:00.0,1120.8935350000002
1463,3,3,2025-01-11T22:00:00.0,1117.159255
1464,3,3,2025-01-11T23:00:00.0,1111.941685
1465,3,3,2025-01-12T00:00:00.0,1107.207225
1466,3,3,2025-01-12T01:00:00.0,1104.473805
1467,3,3,2025-01-12T02:00:00.0,1103.468895
1468,3,3,2025-01-12T03:00:00.0,1102.498985
1469,3,3,2025-01-12T04:00:00.0,1102.3242
1470,3,3,2025-01-12T05:00:00.0,1101.8714
1471,3,3,2025-01-12T06:00:00.0,1105.3363399999998
1472,3,3,2025-01-12T07:00:00.0,1112.491675
1473,3,3,2025-01-12T08:00:00.0,1118.801745
1474,3,3,2025-01-12T09:00:00.0,1124.201735
1475,3,3,2025-01-12T10:00:00.0,1127.428855
1476,3,3,2025-01-12T11:00:00.0,1129.31224
1477,3,3,2025-01-12T12:00:00.0,1131.4161199999999
1478,3,3,2025-01-12T13:00:00.0,1132.57517
1479,3,3,2025-01-12T14:00:00.0,1133.268735
1480,3,3,2025-01-12T15:00:00.0,1134.2773499999998
1481,3,3,2025-01-12T16:00:00.0,1133.97866
1482,3,3,2025-01-12T17:00:00.0,1132.5603150000002
1483,3,3,2025-01-12T18:00:00.0,1130.823375
1484,3,3,2025-01-12T19:00:00.0,1130.77974
1485,3,3,2025-01-12T20:00:00.0,1127.0462699999998
1486,3,3,2025-01-12T21:00:00.0,1122.1037900000001
1487,3,3,2025-01-12T22:00:00.0,1118.07701
1488,3,3,2025-01-12T23:00:00.0,1112.5127499999999
1489,3,3,2025-01-13T00:00:00.0,1108.156175
1490,3,3,2025-01-13T01:00:00.0,1105.655365
1491,3,3,2025-01-13T02:00:00.0,1104.02137
1492,3,3,2025-01-13T03:00:00.0,1103.50794
1493,3,3,2025-01-13T04:00:00.0,1104.4111549999998
1494,3,3,2025-01-13T05:00:00.0,1107.2770099999998
1495,3,3,2025-01-13T06:00:00.0,1115.7662
1496,3,3,2025-01-13T07:00:00.0,1125.8660650000002
1497,3,3,2025-01-13T08:00:00.0,1132.7447699999998
1498,3,3,2025-01-13T09:00:00.0,1136.292865
1499,3,3,2025-01-13T10:00:00.0,1138.36179
1500,3,3,2025-01-13T11:00:00.0,1140.01909
1501,3,3,2025-01-13T12:00:00.0,1141.75071
1502,3,3,2025-01-13T13:00:00.0,1142.97955
1503,3,3,2025-01-13T14:00:00.0,1144.00827
1504,3,3,2025-01-13T15:00:00.0,1144.63988
1505,3,3,2025-01-13T16:00:00.0,1143.6389199999999
1506,3,3,2025-01-13T17:00:00.0,1140.12583
1507,3,3,2025-01-13T18:00:00.0,1136.59733
1508,3,3,2025-01-13T19:00:00.0,1136.977995
1509,3,3,2025-01-13T20:00:00.0,1132.52419
1510,3,3,2025-01-13T21:00:00.0,1126.359405
1511,3,3,2025-01-13T22:00:00.0,1120.656865
1512,3,3,2025-01-13T23:00:00.0,1114.71801
1513,4,1,2025-01-07T00:00:00.0,3223.843935
1514,4,1,2025-01-07T01:00:00.0,3091.0544
1515,4,1,2025-01-07T02:00:00.0,3016.18513
1516,4,1,2025-01-07T03:00:00.0,2990.87425
1517,4,1,2025-01-07T04:00:00.0,3024.0337600000003
1518,4,1,2025-01-07T05:00:00.0,3163.57647
1519,4,1,2025-01-07T06:00:00.0,3539.036615
1520,4,1,2025-01-07T07:00:00.0,3970.5190249999996
1521,4,1,2025-01-07T08:00:00.0,4241.55001
1522,4,1,2025-01-07T09:00:00.0,4361.754065
1523,4,1,2025-01-07T10:00:00.0,4399.553515
1524,4,1,2025-01-07T11:00:00.0,4531.40789
1525,4,1,2025-01-07T12:00:00.0,4628.024425
1526,4,1,2025-01-07T13:00:00.0,4647.9485
1527,4,1,2025-01-07T14:00:00.0,4654.67851
1528,4,1,2025-01-07T15:00:00.0,4703.09636
1529,4,1,2025-01-07T16:00:00.0,4669.849115
1530,4,1,2025-01-07T17:00:00.0,4587.015335
1531,4,1,2025-01-07T18:00:00.0,4470.670875
1532,4,1,2025-01-07T19:00:00.0,4487.058325
1533,4,1,2025-01-07T20:00:00.0,4300.82378
1534,4,1,2025-01-07T21:00:00.0,4045.2734250000003
1535,4,1,2025-01-07T22:00:00.0,3812.134085
1536,4,1,2025-01-07T23:00:00.0,3479.46331
1537,4,1,2025-01-08T00:00:00.0,3206.07528
1538,4,1,2025-01-08T01:00:00.0,3072.11511
1539,4,1,2025-01-08T02:00:00.0,3006.7883650000003
1540,4,1,2025-01-08T03:00:00.0,2977.31005
1541,4,1,2025-01-08T04:00:00.0,2996.1267049999997
1542,4,1,2025-01-08T05:00:00.0,3143.212
1543,4,1,2025-01-08T06:00:00.0,3533.2578599999997
1544,4,1,2025-01-08T07:00:00.0,4025.2162749999998
1545,4,1,2025-01-08T08:00:00.0,4361.4587950000005
1546,4,1,2025-01-08T09:00:00.0,4516.13262
1547,4,1,2025-01-08T10:00:00.0,4570.28397
1548,4,1,2025-01-08T11:00:00.0,4630.127505
1549,4,1,2025-01-08T12:00:00.0,4709.074114999999
1550,4,1,2025-01-08T13:00:00.0,4745.1284
1551,4,1,2025-01-08T14:00:00.0,4745.91075
1552,4,1,2025-01-08T15:00:00.0,4814.430039999999
1553,4,1,2025-01-08T16:00:00.0,4799.47388
1554,4,1,2025-01-08T17:00:00.0,4661.449
1555,4,1,2025-01-08T18:00:00.0,4538.785275
1556,4,1,2025-01-08T19:00:00.0,4567.21371
1557,4,1,2025-01-08T20:00:00.0,4395.427804999999
1558,4,1,2025-01-08T21:00:00.0,4112.16861
1559,4,1,2025-01-08T22:00:00.0,3871.90208
1560,4,1,2025-01-08T23:00:00.0,3551.7941149999997
1561,4,1,2025-01-09T00:00:00.0,3290.7493249999998
1562,4,1,2025-01-09T01:00:00.0,3152.67021
1563,4,1,2025-01-09T02:00:00.0,3067.18368
1564,4,1,2025-01-09T03:00:00.0,3032.3698299999996
1565,4,1,2025-01-09T04:00:00.0,3074.02197
1566,4,1,2025-01-09T05:00:00.0,3214.76994
1567,4,1,2025-01-09T06:00:00.0,3585.5049799999997
1568,4,1,2025-01-09T07:00:00.0,4023.5745449999995
1569,4,1,2025-01-09T08:00:00.0,4388.19138
1570,4,1,2025-01-09T09:00:00.0,4542.306175
1571,4,1,2025-01-09T10:00:00.0,4652.2551650000005
1572,4,1,2025-01-09T11:00:00.0,4717.639230000001
1573,4,1,2025-01-09T12:00:00.0,4760.401675
1574,4,1,2025-01-09T13:00:00.0,4806.4572100000005
1575,4,1,2025-01-09T14:00:00.0,4799.300644999999
1576,4,1,2025-01-09T15:00:00.0,4824.92614
1577,4,1,2025-01-09T16:00:00.0,4825.306105
1578,4,1,2025-01-09T17:00:00.0,4660.979625
1579,4,1,2025-01-09T18:00:00.0,4545.04564
1580,4,1,2025-01-09T19:00:00.0,4596.177320000001
1581,4,1,2025-01-09T20:00:00.0,4421.982980000001
1582,4,1,2025-01-09T21:00:00.0,4084.00442
1583,4,1,2025-01-09T22:00:00.0,3823.255865
1584,4,1,2025-01-09T23:00:00.0,3501.783455
1585,4,1,2025-01-10T00:00:00.0,3216.79976
1586,4,1,2025-01-10T01:00:00.0,3070.0779350000003
1587,4,1,2025-01-10T02:00:00.0,3002.09445
1588,4,1,2025-01-10T03:00:00.0,2993.2302950000003
1589,4,1,2025-01-10T04:00:00.0,3027.98196
1590,4,1,2025-01-10T05:00:00.0,3181.173255
1591,4,1,2025-01-10T06:00:00.0,3577.529795
1592,4,1,2025-01-10T07:00:00.0,4079.312725
1593,4,1,2025-01-10T08:00:00.0,4436.111165
1594,4,1,2025-01-10T09:00:00.0,4626.875265000001
1595,4,1,2025-01-10T10:00:00.0,4718.449335
1596,4,1,2025-01-10T11:00:00.0,4826.293205
1597,4,1,2025-01-10T12:00:00.0,4866.482075
1598,4,1,2025-01-10T13:00:00.0,4900.664085
1599,4,1,2025-01-10T14:00:00.0,4888.827175
1600,4,1,2025-01-10T15:00:00.0,4879.15794
1601,4,1,2025-01-10T16:00:00.0,4828.875155
1602,4,1,2025-01-10T17:00:00.0,4617.7702850000005
1603,4,1,2025-01-10T18:00:00.0,4381.606645
1604,4,1,2025-01-10T19:00:00.0,4389.56139
1605,4,1,2025-01-10T20:00:00.0,4204.8607250000005
1606,4,1,2025-01-10T21:00:00.0,3929.81344
1607,4,1,2025-01-10T22:00:00.0,3716.333945
1608,4,1,2025-01-10T23:00:00.0,3403.687925
1609,4,1,2025-01-11T00:00:00.0,3145.68601
1610,4,1,2025-01-11T01:00:00.0,3003.01035
1611,4,1,2025-01-11T02:00:00.0,2916.85844
1612,4,1,2025-01-11T03:00:00.0,2880.369245
1613,4,1,2025-01-11T04:00:00.0,2873.8574550000003
1614,4,1,2025-01-11T05:00:00.0,2897.094005
1615,4,1,2025-01-11T06:00:00.0,3121.38468
1616,4,1,2025-01-11T07:00:00.0,3524.4654549999996
1617,4,1,2025-01-11T08:00:00.0,3911.493965
1618,4,1,2025-01-11T09:00:00.0,4123.707785
1619,4,1,2025-01-11T10:00:00.0,4217.7786049999995
1620,4,1,2025-01-11T11:00:00.0,4286.91777
1621,4,1,2025-01-11T12:00:00.0,4358.462584999999
1622,4,1,2025-01-11T13:00:00.0,4427.672055
1623,4,1,2025-01-11T14:00:00.0,4465.365505
1624,4,1,2025-01-11T15:00:00.0,4468.083635
1625,4,1,2025-01-11T16:00:00.0,4485.50623
1626,4,1,2025-01-11T17:00:00.0,4322.39693
1627,4,1,2025-01-11T18:00:00.0,4184.28697
1628,4,1,2025-01-11T19:00:00.0,4206.63881
1629,4,1,2025-01-11T20:00:00.0,4051.59592
1630,4,1,2025-01-11T21:00:00.0,3822.2471050000004
1631,4,1,2025-01-11T22:00:00.0,3623.5308999999997
1632,4,1,2025-01-11T23:00:00.0,3345.83392
1633,4,1,2025-01-12T00:00:00.0,3093.99323
1634,4,1,2025-01-12T01:00:00.0,2949.5666149999997
1635,4,1,2025-01-12T02:00:00.0,2898.21283
1636,4,1,2025-01-12T03:00:00.0,2848.70699
1637,4,1,2025-01-12T04:00:00.0,2841.23731
1638,4,1,2025-01-12T05:00:00.0,2817.70965
1639,4,1,2025-01-12T06:00:00.0,3003.783815
1640,4,1,2025-01-12T07:00:00.0,3387.019255
1641,4,1,2025-01-12T08:00:00.0,3723.59182
1642,4,1,2025-01-12T09:00:00.0,4010.87635
1643,4,1,2025-01-12T10:00:00.0,4181.7809099999995
1644,4,1,2025-01-12T11:00:00.0,4282.29335
1645,4,1,2025-01-12T12:00:00.0,4395.6718949999995
1646,4,1,2025-01-12T13:00:00.0,4458.399795
1647,4,1,2025-01-12T14:00:00.0,4495.320795
1648,4,1,2025-01-12T15:00:00.0,4548.56275
1649,4,1,2025-01-12T16:00:00.0,4531.007299999999
1650,4,1,2025-01-12T17:00:00.0,4452.490610000001
1651,4,1,2025-01-12T18:00:00.0,4357.12604
1652,4,1,2025-01-12T19:00:00.0,4353.337115
1653,4,1,2025-01-12T20:00:00.0,4151.9174
1654,4,1,2025-01-12T21:00:00.0,3887.2020249999996
1655,4,1,2025-01-12T22:00:00.0,3672.800725
1656,4,1,2025-01-12T23:00:00.0,3376.5105649999996
1657,4,1,2025-01-13T00:00:00.0,3147.122255
1658,4,1,2025-01-13T01:00:00.0,3014.8576949999997
1659,4,1,2025-01-13T02:00:00.0,2929.4235049999997
1660,4,1,2025-01-13T03:00:00.0,2904.04574
1661,4,1,2025-01-13T04:00:00.0,2954.137485
1662,4,1,2025-01-13T05:00:00.0,3108.468225
1663,4,1,2025-01-13T06:00:00.0,3564.1359899999998
1664,4,1,2025-01-13T07:00:00.0,4105.693145
1665,4,1,2025-01-13T08:00:00.0,4473.322105
1666,4,1,2025-01-13T09:00:00.0,4661.590145
1667,4,1,2025-01-13T10:00:00.0,4771.05053
1668,4,1,2025-01-13T11:00:00.0,4859.67836
1669,4,1,2025-01-13T12:00:00.0,4953.20878
1670,4,1,2025-01-13T13:00:00.0,5019.275825000001
1671,4,1,2025-01-13T14:00:00.0,5074.011675
1672,4,1,2025-01-13T15:00:00.0,5106.620965
1673,4,1,2025-01-13T16:00:00.0,5051.381310000001
1674,4,1,2025-01-13T17:00:00.0,4860.83718
1675,4,1,2025-01-13T18:00:00.0,4669.71299
1676,4,1,2025-01-13T19:00:00.0,4688.605905
1677,4,1,2025-01-13T20:00:00.0,4448.765955
1678,4,1,2025-01-13T21:00:00.0,4118.441645
1679,4,1,2025-01-13T22:00:00.0,3813.9729
1680,4,1,2025-01-13T23:00:00.0,3497.2400500000003
1681,4,2,2025-01-07T00:00:00.0,3290.52084
1682,4,2,2025-01-07T01:00:00.0,3155.1362950000002
1683,4,2,2025-01-07T02:00:00.0,3078.51862
1684,4,2,2025-01-07T03:00:00.0,3052.23195
1685,4,2,2025-01-07T04:00:00.0,3085.490275
1686,4,2,2025-01-07T05:00:00.0,3227.164295
1687,4,2,2025-01-07T06:00:00.0,3608.74092
1688,4,2,2025-01-07T07:00:00.0,4047.5246500000003
1689,4,2,2025-01-07T08:00:00.0,4323.2098750000005
1690,4,2,2025-01-07T09:00:00.0,4445.606655
1691,4,2,2025-01-07T10:00:00.0,4484.255085000001
1692,4,2,2025-01-07T11:00:00.0,4618.239535000001
1693,4,2,2025-01-07T12:00:00.0,4716.267075
1694,4,2,2025-01-07T13:00:00.0,4736.52777
1695,4,2,2025-01-07T14:00:00.0,4743.0413499999995
1696,4,2,2025-01-07T15:00:00.0,4792.484855000001
1697,4,2,2025-01-07T16:00:00.0,4759.240444999999
1698,4,2,2025-01-07T17:00:00.0,4675.99942
1699,4,2,2025-01-07T18:00:00.0,4558.54176
1700,4,2,2025-01-07T19:00:00.0,4575.597055
1701,4,2,2025-01-07T20:00:00.0,4386.520525
1702,4,2,2025-01-07T21:00:00.0,4126.6719
1703,4,2,2025-01-07T22:00:00.0,3889.30293
1704,4,2,2025-01-07T23:00:00.0,3550.633215
1705,4,2,2025-01-08T00:00:00.0,3272.271525
1706,4,2,2025-01-08T01:00:00.0,3135.6821499999996
1707,4,2,2025-01-08T02:00:00.0,3068.7561
1708,4,2,2025-01-08T03:00:00.0,3038.21715
1709,4,2,2025-01-08T04:00:00.0,3056.9050850000003
1710,4,2,2025-01-08T05:00:00.0,3206.3147950000002
1711,4,2,2025-01-08T06:00:00.0,3602.6058949999997
1712,4,2,2025-01-08T07:00:00.0,4102.81823
1713,4,2,2025-01-08T08:00:00.0,4444.888335
1714,4,2,2025-01-08T09:00:00.0,4602.464599999999
1715,4,2,2025-01-08T10:00:00.0,4658.450765
1716,4,2,2025-01-08T11:00:00.0,4719.283625
1717,4,2,2025-01-08T12:00:00.0,4799.15093
1718,4,2,2025-01-08T13:00:00.0,4835.98504
1719,4,2,2025-01-08T14:00:00.0,4836.6862949999995
1720,4,2,2025-01-08T15:00:00.0,4906.296875
1721,4,2,2025-01-08T16:00:00.0,4891.332825
1722,4,2,2025-01-08T17:00:00.0,4751.701204999999
1723,4,2,2025-01-08T18:00:00.0,4627.80206
1724,4,2,2025-01-08T19:00:00.0,4657.13225
1725,4,2,2025-01-08T20:00:00.0,4482.769625
1726,4,2,2025-01-08T21:00:00.0,4194.76189
1727,4,2,2025-01-08T22:00:00.0,3950.14599
1728,4,2,2025-01-08T23:00:00.0,3624.23818
1729,4,2,2025-01-09T00:00:00.0,3358.42792
1730,4,2,2025-01-09T01:00:00.0,3217.669455
1731,4,2,2025-01-09T02:00:00.0,3130.23583
1732,4,2,2025-01-09T03:00:00.0,3094.240405
1733,4,2,2025-01-09T04:00:00.0,3136.09628
1734,4,2,2025-01-09T05:00:00.0,3278.978495
1735,4,2,2025-01-09T06:00:00.0,3655.637245
1736,4,2,2025-01-09T07:00:00.0,4100.830395
1737,4,2,2025-01-09T08:00:00.0,4471.35577
1738,4,2,2025-01-09T09:00:00.0,4628.448394999999
1739,4,2,2025-01-09T10:00:00.0,4740.92758
1740,4,2,2025-01-09T11:00:00.0,4807.358045
1741,4,2,2025-01-09T12:00:00.0,4851.028695
1742,4,2,2025-01-09T13:00:00.0,4897.417100000001
1743,4,2,2025-01-09T14:00:00.0,4889.881825
1744,4,2,2025-01-09T15:00:00.0,4915.96761
1745,4,2,2025-01-09T16:00:00.0,4916.977765
1746,4,2,2025-01-09T17:00:00.0,4750.985255
1747,4,2,2025-01-09T18:00:00.0,4633.8429
1748,4,2,2025-01-09T19:00:00.0,4686.20741
1749,4,2,2025-01-09T20:00:00.0,4509.396025
1750,4,2,2025-01-09T21:00:00.0,4165.845085
1751,4,2,2025-01-09T22:00:00.0,3900.511345
1752,4,2,2025-01-09T23:00:00.0,3573.33162
1753,4,2,2025-01-10T00:00:00.0,3283.27589
1754,4,2,2025-01-10T01:00:00.0,3133.7484249999998
1755,4,2,2025-01-10T02:00:00.0,3064.158895
1756,4,2,2025-01-10T03:00:00.0,3054.6104
1757,4,2,2025-01-10T04:00:00.0,3089.512245
1758,4,2,2025-01-10T05:00:00.0,3245.105435
1759,4,2,2025-01-10T06:00:00.0,3647.660075
1760,4,2,2025-01-10T07:00:00.0,4157.335985
1761,4,2,2025-01-10T08:00:00.0,4519.950895
1762,4,2,2025-01-10T09:00:00.0,4714.01617
1763,4,2,2025-01-10T10:00:00.0,4807.2649949999995
1764,4,2,2025-01-10T11:00:00.0,4916.66518
1765,4,2,2025-01-10T12:00:00.0,4957.096535000001
1766,4,2,2025-01-10T13:00:00.0,4991.603115
1767,4,2,2025-01-10T14:00:00.0,4979.62037
1768,4,2,2025-01-10T15:00:00.0,4970.298805
1769,4,2,2025-01-10T16:00:00.0,4920.08567
1770,4,2,2025-01-10T17:00:00.0,4706.70635
1771,4,2,2025-01-10T18:00:00.0,4467.47115
1772,4,2,2025-01-10T19:00:00.0,4476.12309
1773,4,2,2025-01-10T20:00:00.0,4288.744455
1774,4,2,2025-01-10T21:00:00.0,4009.156895
1775,4,2,2025-01-10T22:00:00.0,3791.8378199999997
1776,4,2,2025-01-10T23:00:00.0,3473.543495
1777,4,2,2025-01-11T00:00:00.0,3211.4301299999997
1778,4,2,2025-01-11T01:00:00.0,3065.8993149999997
1779,4,2,2025-01-11T02:00:00.0,2977.70196
1780,4,2,2025-01-11T03:00:00.0,2939.95963
1781,4,2,2025-01-11T04:00:00.0,2932.849475
1782,4,2,2025-01-11T05:00:00.0,2956.35203
1783,4,2,2025-01-11T06:00:00.0,3184.0398400000004
1784,4,2,2025-01-11T07:00:00.0,3593.51643
1785,4,2,2025-01-11T08:00:00.0,3987.207775
1786,4,2,2025-01-11T09:00:00.0,4203.25101
1787,4,2,2025-01-11T10:00:00.0,4298.85548
1788,4,2,2025-01-11T11:00:00.0,4368.5496299999995
1789,4,2,2025-01-11T12:00:00.0,4440.672979999999
1790,4,2,2025-01-11T13:00:00.0,4510.77847
1791,4,2,2025-01-11T14:00:00.0,4549.3585
1792,4,2,2025-01-11T15:00:00.0,4552.620774999999
1793,4,2,2025-01-11T16:00:00.0,4571.048875
1794,4,2,2025-01-11T17:00:00.0,4406.365795
1795,4,2,2025-01-11T18:00:00.0,4266.955255000001
1796,4,2,2025-01-11T19:00:00.0,4290.3227449999995
1797,4,2,2025-01-11T20:00:00.0,4133.464025
1798,4,2,2025-01-11T21:00:00.0,3900.48607
1799,4,2,2025-01-11T22:00:00.0,3698.1941699999998
1800,4,2,2025-01-11T23:00:00.0,3415.39657
1801,4,2,2025-01-12T00:00:00.0,3158.891905
1802,4,2,2025-01-12T01:00:00.0,3011.579335
1803,4,2,2025-01-12T02:00:00.0,2958.75571
1804,4,2,2025-01-12T03:00:00.0,2907.729495
1805,4,2,2025-01-12T04:00:00.0,2899.60138
1806,4,2,2025-01-12T05:00:00.0,2875.52798
